id,subject,tag,question,choice1,choice2,choice3,choice4,answer,explanation,core_id,source
232,1,가치 패러다임,"보기 중에서 빅데이터 가치 패러다임 변화(DCA)의 첫 단계로, 아날로그 정보를 디지털로 전환하는 과정은?",Datafication,Agency,Digitalization,Connection,3,디지털화(Digitalization)는 아날로그 정보를 디지털로 전환하는 첫 단계이다.,58,concept
233,1,가치 패러다임,가치 패러다임 변화(DCA)에서 디지털화된 정보가 서로 연결되어 가치가 증폭되는 단계는?,디지털화,연결(Connection),에이전시(Agency),통합,2,연결(Connection) 단계는 디지털화된 정보와 대상이 연결되어 가치가 증폭되는 단계이다.,59,concept
234,1,가치 패러다임,가치 패러다임 변화(DCA)에서 디지털화된 정보가 서로 연결되어 가치가 증폭되는 단계는?,연결(Connection),에이전시(Agency),통합,디지털화,1,연결(Connection) 단계는 디지털화된 정보와 대상이 연결되어 가치가 증폭되는 단계이다.,59,concept
235,1,가치 패러다임,다음 중 가치 패러다임 변화(DCA)에서 디지털화된 정보가 서로 연결되어 가치가 증폭되는 단계는?,에이전시(Agency),통합,디지털화,연결(Connection),4,연결(Connection) 단계는 디지털화된 정보와 대상이 연결되어 가치가 증폭되는 단계이다.,59,concept
236,1,가치 패러다임,보기 중에서 가치 패러다임 변화(DCA)에서 디지털화된 정보가 서로 연결되어 가치가 증폭되는 단계는?,통합,에이전시(Agency),연결(Connection),디지털화,3,연결(Connection) 단계는 디지털화된 정보와 대상이 연결되어 가치가 증폭되는 단계이다.,59,concept
237,1,빅데이터 활용사례,구글이 검색 로그 데이터를 활용하여 개선한 대표적인 빅데이터 활용 사례는?,페이지랭크 알고리즘,추천 시스템,연관 규칙 분석,감성 분석,1,구글은 검색 로그 데이터를 활용해 페이지랭크 알고리즘을 개선했다.,60,concept
238,1,빅데이터 활용사례,구글이 검색 로그 데이터를 활용하여 개선한 대표적인 빅데이터 활용 사례는?,추천 시스템,연관 규칙 분석,감성 분석,페이지랭크 알고리즘,4,구글은 검색 로그 데이터를 활용해 페이지랭크 알고리즘을 개선했다.,60,concept
239,1,빅데이터 활용사례,다음 중 구글이 검색 로그 데이터를 활용하여 개선한 대표적인 빅데이터 활용 사례는?,연관 규칙 분석,감성 분석,페이지랭크 알고리즘,추천 시스템,3,구글은 검색 로그 데이터를 활용해 페이지랭크 알고리즘을 개선했다.,60,concept
240,1,빅데이터 활용사례,보기 중에서 구글이 검색 로그 데이터를 활용하여 개선한 대표적인 빅데이터 활용 사례는?,감성 분석,연관 규칙 분석,추천 시스템,페이지랭크 알고리즘,4,구글은 검색 로그 데이터를 활용해 페이지랭크 알고리즘을 개선했다.,60,concept
241,1,빅데이터 활용사례,월마트가 고객의 구매 패턴을 파악하기 위해 활용한 빅데이터 분석 기법은?,연관 규칙 분석,시계열 분석,군집 분석,회귀 분석,1,월마트는 연관 규칙 분석을 통해 고객의 구매 패턴(장바구니 분석)을 파악했다.,61,concept
242,1,빅데이터 활용사례,월마트가 고객의 구매 패턴을 파악하기 위해 활용한 빅데이터 분석 기법은?,시계열 분석,군집 분석,회귀 분석,연관 규칙 분석,4,월마트는 연관 규칙 분석을 통해 고객의 구매 패턴(장바구니 분석)을 파악했다.,61,concept
243,1,빅데이터 활용사례,다음 중 월마트가 고객의 구매 패턴을 파악하기 위해 활용한 빅데이터 분석 기법은?,군집 분석,회귀 분석,연관 규칙 분석,시계열 분석,3,월마트는 연관 규칙 분석을 통해 고객의 구매 패턴(장바구니 분석)을 파악했다.,61,concept
244,1,빅데이터 활용사례,보기 중에서 월마트가 고객의 구매 패턴을 파악하기 위해 활용한 빅데이터 분석 기법은?,회귀 분석,군집 분석,시계열 분석,연관 규칙 분석,4,월마트는 연관 규칙 분석을 통해 고객의 구매 패턴(장바구니 분석)을 파악했다.,61,concept
245,1,기타 DB솔루션,"기업 내 다양한 시스템(ERP, CRM, SCM 등)을 상호 연동해 통합 운영할 수 있도록 지원하는 솔루션은?",EAI(Enterprise Application Integration),EDW,KMS,RTE,1,EAI는 기업 내 다양한 애플리케이션을 통합 연동하는 솔루션이다.,62,concept
246,1,기타 DB솔루션,"기업 내 다양한 시스템(ERP, CRM, SCM 등)을 상호 연동해 통합 운영할 수 있도록 지원하는 솔루션은?",EDW,KMS,RTE,EAI(Enterprise Application Integration),4,EAI는 기업 내 다양한 애플리케이션을 통합 연동하는 솔루션이다.,62,concept
247,1,기타 DB솔루션,"다음 중 기업 내 다양한 시스템(ERP, CRM, SCM 등)을 상호 연동해 통합 운영할 수 있도록 지원하는 솔루션은?",KMS,RTE,EAI(Enterprise Application Integration),EDW,3,EAI는 기업 내 다양한 애플리케이션을 통합 연동하는 솔루션이다.,62,concept
248,1,기타 DB솔루션,"보기 중에서 기업 내 다양한 시스템(ERP, CRM, SCM 등)을 상호 연동해 통합 운영할 수 있도록 지원하는 솔루션은?",RTE,KMS,EDW,EAI(Enterprise Application Integration),4,EAI는 기업 내 다양한 애플리케이션을 통합 연동하는 솔루션이다.,62,concept
249,1,기타 DB솔루션,조직 내의 지식을 체계적으로 관리하는 시스템의 약자는?,KMS,EDW,RTE,BA,1,KMS(Knowledge Management System)는 조직 내 지식을 체계적으로 관리하는 시스템이다.,63,concept
250,1,기타 DB솔루션,조직 내의 지식을 체계적으로 관리하는 시스템의 약자는?,EDW,RTE,BA,KMS,4,KMS(Knowledge Management System)는 조직 내 지식을 체계적으로 관리하는 시스템이다.,63,concept
251,1,기타 DB솔루션,다음 중 조직 내의 지식을 체계적으로 관리하는 시스템의 약자는?,RTE,BA,KMS,EDW,3,KMS(Knowledge Management System)는 조직 내 지식을 체계적으로 관리하는 시스템이다.,63,concept
252,1,기타 DB솔루션,보기 중에서 조직 내의 지식을 체계적으로 관리하는 시스템의 약자는?,BA,RTE,EDW,KMS,4,KMS(Knowledge Management System)는 조직 내 지식을 체계적으로 관리하는 시스템이다.,63,concept
253,1,빅데이터 활용3요소,빅데이터의 성공적 활용에 필요한 3요소로 옳은 것은?,"데이터, 기술, 인력","데이터, 자본, 시간","기술, 조직, 예산","데이터, 법률, 인프라",1,"빅데이터 활용에 필요한 3요소는 데이터, 기술, 인력이다.",64,concept
254,1,빅데이터 활용3요소,빅데이터의 성공적 활용에 필요한 3요소로 옳은 것은?,"데이터, 자본, 시간","기술, 조직, 예산","데이터, 법률, 인프라","데이터, 기술, 인력",4,"빅데이터 활용에 필요한 3요소는 데이터, 기술, 인력이다.",64,concept
255,1,빅데이터 활용3요소,다음 중 빅데이터의 성공적 활용에 필요한 3요소로 옳은 것은?,"기술, 조직, 예산","데이터, 법률, 인프라","데이터, 기술, 인력","데이터, 자본, 시간",3,"빅데이터 활용에 필요한 3요소는 데이터, 기술, 인력이다.",64,concept
256,1,빅데이터 활용3요소,보기 중에서 빅데이터의 성공적 활용에 필요한 3요소로 옳은 것은?,"데이터, 법률, 인프라","기술, 조직, 예산","데이터, 자본, 시간","데이터, 기술, 인력",4,"빅데이터 활용에 필요한 3요소는 데이터, 기술, 인력이다.",64,concept
257,1,빅데이터 위기요인,빅데이터 활용 위기요인 중 '데이터 오용'에 대한 설명으로 옳은 것은?,개인정보가 n차 가공되어 공유되는 문제,과거 데이터만으로 미래를 예측하는 데 한계가 있는 문제,예측 결과만으로 개인을 단죄하는 문제,동의 절차가 지나치게 복잡한 문제,2,데이터 오용은 과거 데이터 기반 예측이 새로운 상황을 반영하지 못하는 한계에서 비롯된다.,65,concept
258,1,빅데이터 위기요인,빅데이터 활용 위기요인 중 '데이터 오용'에 대한 설명으로 옳은 것은?,과거 데이터만으로 미래를 예측하는 데 한계가 있는 문제,예측 결과만으로 개인을 단죄하는 문제,동의 절차가 지나치게 복잡한 문제,개인정보가 n차 가공되어 공유되는 문제,1,데이터 오용은 과거 데이터 기반 예측이 새로운 상황을 반영하지 못하는 한계에서 비롯된다.,65,concept
259,1,빅데이터 위기요인,다음 중 빅데이터 활용 위기요인 중 '데이터 오용'에 대한 설명으로 옳은 것은?,예측 결과만으로 개인을 단죄하는 문제,동의 절차가 지나치게 복잡한 문제,개인정보가 n차 가공되어 공유되는 문제,과거 데이터만으로 미래를 예측하는 데 한계가 있는 문제,4,데이터 오용은 과거 데이터 기반 예측이 새로운 상황을 반영하지 못하는 한계에서 비롯된다.,65,concept
260,1,빅데이터 위기요인,보기 중에서 빅데이터 활용 위기요인 중 '데이터 오용'에 대한 설명으로 옳은 것은?,동의 절차가 지나치게 복잡한 문제,예측 결과만으로 개인을 단죄하는 문제,과거 데이터만으로 미래를 예측하는 데 한계가 있는 문제,개인정보가 n차 가공되어 공유되는 문제,3,데이터 오용은 과거 데이터 기반 예측이 새로운 상황을 반영하지 못하는 한계에서 비롯된다.,65,concept
261,1,데이터 기본개념,'서울의 오늘 기온은 25도입니다'는 데이터의 어떤 특성에 해당하는가?,당위적 특성,존재적 특성,가공된 특성,예측적 특성,2,존재적 특성은 객관적 사실로서 단순히 존재하는 형태의 정보를 의미한다.,66,concept
262,1,데이터 기본개념,'서울의 오늘 기온은 25도입니다'는 데이터의 어떤 특성에 해당하는가?,존재적 특성,가공된 특성,예측적 특성,당위적 특성,1,존재적 특성은 객관적 사실로서 단순히 존재하는 형태의 정보를 의미한다.,66,concept
263,1,데이터 기본개념,다음 중 '서울의 오늘 기온은 25도입니다'는 데이터의 어떤 특성에 해당하는가?,가공된 특성,예측적 특성,당위적 특성,존재적 특성,4,존재적 특성은 객관적 사실로서 단순히 존재하는 형태의 정보를 의미한다.,66,concept
264,1,데이터 기본개념,보기 중에서 '서울의 오늘 기온은 25도입니다'는 데이터의 어떤 특성에 해당하는가?,예측적 특성,가공된 특성,존재적 특성,당위적 특성,3,존재적 특성은 객관적 사실로서 단순히 존재하는 형태의 정보를 의미한다.,66,concept
265,1,데이터베이스,관계형 데이터베이스(RDBMS)의 대표적인 제품에 해당하지 않는 것은?,Oracle Database,MySQL,MongoDB,PostgreSQL,3,"MongoDB는 NoSQL(비정형) 데이터베이스이며, 나머지는 관계형 데이터베이스이다.",67,concept
266,1,데이터베이스,관계형 데이터베이스(RDBMS)의 대표적인 제품에 해당하지 않는 것은?,MySQL,MongoDB,PostgreSQL,Oracle Database,2,"MongoDB는 NoSQL(비정형) 데이터베이스이며, 나머지는 관계형 데이터베이스이다.",67,concept
267,1,데이터베이스,다음 중 관계형 데이터베이스(RDBMS)의 대표적인 제품에 해당하지 않는 것은?,MongoDB,PostgreSQL,Oracle Database,MySQL,1,"MongoDB는 NoSQL(비정형) 데이터베이스이며, 나머지는 관계형 데이터베이스이다.",67,concept
268,1,데이터베이스,보기 중에서 관계형 데이터베이스(RDBMS)의 대표적인 제품에 해당하지 않는 것은?,PostgreSQL,MongoDB,MySQL,Oracle Database,2,"MongoDB는 NoSQL(비정형) 데이터베이스이며, 나머지는 관계형 데이터베이스이다.",67,concept
269,1,빅데이터 가치,빅데이터 열풍과 회의론에 대한 설명으로 옳은 것은?,데이터 크기가 클수록 무조건 통찰력이 높아진다.,빅데이터 분석의 목적은 통찰을 도출해 성과를 창출하는 것이며 크기 자체가 관건은 아니다.,빅데이터는 비용 문제만 해결하면 항상 성공한다.,성과가 높은 기업은 항상 전략적 통찰력이 뛰어나다.,2,빅데이터는 크기보다 의미 있는 통찰과 전략적 가치를 도출하는 것이 중요하다.,68,concept
270,1,빅데이터 가치,빅데이터 열풍과 회의론에 대한 설명으로 옳은 것은?,빅데이터 분석의 목적은 통찰을 도출해 성과를 창출하는 것이며 크기 자체가 관건은 아니다.,빅데이터는 비용 문제만 해결하면 항상 성공한다.,성과가 높은 기업은 항상 전략적 통찰력이 뛰어나다.,데이터 크기가 클수록 무조건 통찰력이 높아진다.,1,빅데이터는 크기보다 의미 있는 통찰과 전략적 가치를 도출하는 것이 중요하다.,68,concept
271,1,빅데이터 가치,다음 중 빅데이터 열풍과 회의론에 대한 설명으로 옳은 것은?,빅데이터는 비용 문제만 해결하면 항상 성공한다.,성과가 높은 기업은 항상 전략적 통찰력이 뛰어나다.,데이터 크기가 클수록 무조건 통찰력이 높아진다.,빅데이터 분석의 목적은 통찰을 도출해 성과를 창출하는 것이며 크기 자체가 관건은 아니다.,4,빅데이터는 크기보다 의미 있는 통찰과 전략적 가치를 도출하는 것이 중요하다.,68,concept
272,1,빅데이터 가치,보기 중에서 빅데이터 열풍과 회의론에 대한 설명으로 옳은 것은?,성과가 높은 기업은 항상 전략적 통찰력이 뛰어나다.,빅데이터는 비용 문제만 해결하면 항상 성공한다.,빅데이터 분석의 목적은 통찰을 도출해 성과를 창출하는 것이며 크기 자체가 관건은 아니다.,데이터 크기가 클수록 무조건 통찰력이 높아진다.,3,빅데이터는 크기보다 의미 있는 통찰과 전략적 가치를 도출하는 것이 중요하다.,68,concept
273,1,빅데이터 가치,특정 부서나 팀의 업무 개선을 목표로 좁은 범위와 내부 문제에 초점을 두는 분석은?,가치 기반 분석,일차적인 분석,전략적 분석,외부 참조 분석,2,일차적인 분석은 특정 부서·팀 업무 개선에 초점을 둔 좁은 범위의 분석이다.,69,concept
274,1,빅데이터 가치,특정 부서나 팀의 업무 개선을 목표로 좁은 범위와 내부 문제에 초점을 두는 분석은?,일차적인 분석,전략적 분석,외부 참조 분석,가치 기반 분석,1,일차적인 분석은 특정 부서·팀 업무 개선에 초점을 둔 좁은 범위의 분석이다.,69,concept
275,1,빅데이터 가치,다음 중 특정 부서나 팀의 업무 개선을 목표로 좁은 범위와 내부 문제에 초점을 두는 분석은?,전략적 분석,외부 참조 분석,가치 기반 분석,일차적인 분석,4,일차적인 분석은 특정 부서·팀 업무 개선에 초점을 둔 좁은 범위의 분석이다.,69,concept
276,1,빅데이터 가치,보기 중에서 특정 부서나 팀의 업무 개선을 목표로 좁은 범위와 내부 문제에 초점을 두는 분석은?,외부 참조 분석,전략적 분석,일차적인 분석,가치 기반 분석,3,일차적인 분석은 특정 부서·팀 업무 개선에 초점을 둔 좁은 범위의 분석이다.,69,concept
277,1,데이터 사이언스,"데이터를 수집, 분석, 해석, 표현하는 방법론을 연구하며 주로 정형화된 데이터와 실험 데이터를 다루는 학문은?",데이터 마이닝,통계학(Statistics),데이터 사이언스,데이터 거버넌스,2,통계학은 데이터의 수집·분석·해석·표현 방법론을 연구하며 정형화된 데이터를 주로 다룬다.,70,concept
278,1,데이터 사이언스,"데이터를 수집, 분석, 해석, 표현하는 방법론을 연구하며 주로 정형화된 데이터와 실험 데이터를 다루는 학문은?",통계학(Statistics),데이터 사이언스,데이터 거버넌스,데이터 마이닝,1,통계학은 데이터의 수집·분석·해석·표현 방법론을 연구하며 정형화된 데이터를 주로 다룬다.,70,concept
279,1,데이터 사이언스,"다음 중 데이터를 수집, 분석, 해석, 표현하는 방법론을 연구하며 주로 정형화된 데이터와 실험 데이터를 다루는 학문은?",데이터 사이언스,데이터 거버넌스,데이터 마이닝,통계학(Statistics),4,통계학은 데이터의 수집·분석·해석·표현 방법론을 연구하며 정형화된 데이터를 주로 다룬다.,70,concept
280,1,데이터 사이언스,"보기 중에서 데이터를 수집, 분석, 해석, 표현하는 방법론을 연구하며 주로 정형화된 데이터와 실험 데이터를 다루는 학문은?",데이터 거버넌스,데이터 사이언스,통계학(Statistics),데이터 마이닝,3,통계학은 데이터의 수집·분석·해석·표현 방법론을 연구하며 정형화된 데이터를 주로 다룬다.,70,concept
281,2,분석 주제유형,분석의 대상(what)과 방법(how)을 모두 알고 있을 때의 분석 주제 유형은?,솔루션(Solution),통찰(Insight),최적화(Optimization),발견(Discovery),3,대상과 방법을 모두 아는 경우는 최적화(Optimization) 유형이다.,71,concept
282,2,분석 주제유형,분석의 대상(what)과 방법(how)을 모두 알고 있을 때의 분석 주제 유형은?,통찰(Insight),최적화(Optimization),발견(Discovery),솔루션(Solution),2,대상과 방법을 모두 아는 경우는 최적화(Optimization) 유형이다.,71,concept
283,2,분석 주제유형,다음 중 분석의 대상(what)과 방법(how)을 모두 알고 있을 때의 분석 주제 유형은?,최적화(Optimization),발견(Discovery),솔루션(Solution),통찰(Insight),1,대상과 방법을 모두 아는 경우는 최적화(Optimization) 유형이다.,71,concept
284,2,분석 주제유형,보기 중에서 분석의 대상(what)과 방법(how)을 모두 알고 있을 때의 분석 주제 유형은?,발견(Discovery),최적화(Optimization),통찰(Insight),솔루션(Solution),2,대상과 방법을 모두 아는 경우는 최적화(Optimization) 유형이다.,71,concept
285,2,분석 주제유형,분석 방법은 알고 있으나 분석 대상이 불명확한 경우의 분석 주제 유형은?,최적화,통찰(Insight),솔루션,발견,2,방법은 알지만 대상을 모르는 경우는 통찰(Insight) 유형이다.,72,concept
286,2,분석 주제유형,분석 방법은 알고 있으나 분석 대상이 불명확한 경우의 분석 주제 유형은?,통찰(Insight),솔루션,발견,최적화,1,방법은 알지만 대상을 모르는 경우는 통찰(Insight) 유형이다.,72,concept
287,2,분석 주제유형,다음 중 분석 방법은 알고 있으나 분석 대상이 불명확한 경우의 분석 주제 유형은?,솔루션,발견,최적화,통찰(Insight),4,방법은 알지만 대상을 모르는 경우는 통찰(Insight) 유형이다.,72,concept
288,2,분석 주제유형,보기 중에서 분석 방법은 알고 있으나 분석 대상이 불명확한 경우의 분석 주제 유형은?,발견,솔루션,통찰(Insight),최적화,3,방법은 알지만 대상을 모르는 경우는 통찰(Insight) 유형이다.,72,concept
289,2,분석 주제유형,"분석 대상은 알지만 분석 방법을 모르는 경우, 방법을 찾아 문제를 해결하는 분석 주제 유형은?",솔루션(Solution),최적화,발견,통찰,1,대상은 알지만 방법을 모르는 경우는 솔루션(Solution) 유형이다.,73,concept
290,2,분석 주제유형,"분석 대상은 알지만 분석 방법을 모르는 경우, 방법을 찾아 문제를 해결하는 분석 주제 유형은?",최적화,발견,통찰,솔루션(Solution),4,대상은 알지만 방법을 모르는 경우는 솔루션(Solution) 유형이다.,73,concept
291,2,분석 주제유형,"다음 중 분석 대상은 알지만 분석 방법을 모르는 경우, 방법을 찾아 문제를 해결하는 분석 주제 유형은?",발견,통찰,솔루션(Solution),최적화,3,대상은 알지만 방법을 모르는 경우는 솔루션(Solution) 유형이다.,73,concept
292,2,분석 주제유형,"보기 중에서 분석 대상은 알지만 분석 방법을 모르는 경우, 방법을 찾아 문제를 해결하는 분석 주제 유형은?",통찰,발견,최적화,솔루션(Solution),4,대상은 알지만 방법을 모르는 경우는 솔루션(Solution) 유형이다.,73,concept
293,2,분석 주제유형,분석 대상과 방법을 모두 모르는 상황에서 새로운 데이터와 관계를 탐구하는 분석 주제 유형은?,발견(Discovery),최적화,솔루션,통찰,1,대상과 방법을 모두 모르는 경우는 발견(Discovery) 유형이다.,74,concept
294,2,분석 주제유형,분석 대상과 방법을 모두 모르는 상황에서 새로운 데이터와 관계를 탐구하는 분석 주제 유형은?,최적화,솔루션,통찰,발견(Discovery),4,대상과 방법을 모두 모르는 경우는 발견(Discovery) 유형이다.,74,concept
295,2,분석 주제유형,다음 중 분석 대상과 방법을 모두 모르는 상황에서 새로운 데이터와 관계를 탐구하는 분석 주제 유형은?,솔루션,통찰,발견(Discovery),최적화,3,대상과 방법을 모두 모르는 경우는 발견(Discovery) 유형이다.,74,concept
296,2,분석 주제유형,보기 중에서 분석 대상과 방법을 모두 모르는 상황에서 새로운 데이터와 관계를 탐구하는 분석 주제 유형은?,통찰,솔루션,최적화,발견(Discovery),4,대상과 방법을 모두 모르는 경우는 발견(Discovery) 유형이다.,74,concept
297,2,분석 기획방안,"당면한 분석 주제를 빠르게 해결하는 것이 목표이며, Speed & Test를 핵심가치로 하는 분석 기획 방안은?",마스터플랜 방식,과제 중심적 접근 방식,장기적 전개 방식,프로토타입 방식,2,과제 중심적 접근 방식은 Speed & Test를 핵심가치로 Quick-Win을 지향한다.,75,concept
298,2,분석 기획방안,"당면한 분석 주제를 빠르게 해결하는 것이 목표이며, Speed & Test를 핵심가치로 하는 분석 기획 방안은?",과제 중심적 접근 방식,장기적 전개 방식,프로토타입 방식,마스터플랜 방식,1,과제 중심적 접근 방식은 Speed & Test를 핵심가치로 Quick-Win을 지향한다.,75,concept
299,2,분석 기획방안,"다음 중 당면한 분석 주제를 빠르게 해결하는 것이 목표이며, Speed & Test를 핵심가치로 하는 분석 기획 방안은?",장기적 전개 방식,프로토타입 방식,마스터플랜 방식,과제 중심적 접근 방식,4,과제 중심적 접근 방식은 Speed & Test를 핵심가치로 Quick-Win을 지향한다.,75,concept
300,2,분석 기획방안,"보기 중에서 당면한 분석 주제를 빠르게 해결하는 것이 목표이며, Speed & Test를 핵심가치로 하는 분석 기획 방안은?",프로토타입 방식,장기적 전개 방식,과제 중심적 접근 방식,마스터플랜 방식,3,과제 중심적 접근 방식은 Speed & Test를 핵심가치로 Quick-Win을 지향한다.,75,concept
301,2,분석 기획방안,"지속적이고 체계적인 분석 문화 내재화를 목표로 하며, Accuracy & Deploy를 핵심가치로 하는 분석 기획 방안은?",과제 중심적 접근 방식,마스터플랜 방식,프로토타입 방식,폭포수 방식,2,마스터플랜 방식은 Accuracy & Deploy를 핵심가치로 장기적 관점(Long-Term View)을 지향한다.,76,concept
302,2,분석 기획방안,"지속적이고 체계적인 분석 문화 내재화를 목표로 하며, Accuracy & Deploy를 핵심가치로 하는 분석 기획 방안은?",마스터플랜 방식,프로토타입 방식,폭포수 방식,과제 중심적 접근 방식,1,마스터플랜 방식은 Accuracy & Deploy를 핵심가치로 장기적 관점(Long-Term View)을 지향한다.,76,concept
303,2,분석 기획방안,"다음 중 지속적이고 체계적인 분석 문화 내재화를 목표로 하며, Accuracy & Deploy를 핵심가치로 하는 분석 기획 방안은?",프로토타입 방식,폭포수 방식,과제 중심적 접근 방식,마스터플랜 방식,4,마스터플랜 방식은 Accuracy & Deploy를 핵심가치로 장기적 관점(Long-Term View)을 지향한다.,76,concept
304,2,분석 기획방안,"보기 중에서 지속적이고 체계적인 분석 문화 내재화를 목표로 하며, Accuracy & Deploy를 핵심가치로 하는 분석 기획 방안은?",폭포수 방식,프로토타입 방식,마스터플랜 방식,과제 중심적 접근 방식,3,마스터플랜 방식은 Accuracy & Deploy를 핵심가치로 장기적 관점(Long-Term View)을 지향한다.,76,concept
305,2,분석 기획 고려사항,분석 기획 시 고려해야 할 사항이 아닌 것은?,가용한 데이터,적절한 유스케이스 탐색,장애요소 사전 계획,경쟁사의 인사 정책,4,"분석 기획 고려사항은 가용 데이터, 유스케이스, 장애요소이며 인사 정책과는 무관하다.",77,concept
306,2,분석 기획 고려사항,분석 기획 시 고려해야 할 사항이 아닌 것은?,적절한 유스케이스 탐색,장애요소 사전 계획,경쟁사의 인사 정책,가용한 데이터,3,"분석 기획 고려사항은 가용 데이터, 유스케이스, 장애요소이며 인사 정책과는 무관하다.",77,concept
307,2,분석 기획 고려사항,다음 중 분석 기획 시 고려해야 할 사항이 아닌 것은?,장애요소 사전 계획,경쟁사의 인사 정책,가용한 데이터,적절한 유스케이스 탐색,2,"분석 기획 고려사항은 가용 데이터, 유스케이스, 장애요소이며 인사 정책과는 무관하다.",77,concept
308,2,분석 기획 고려사항,보기 중에서 분석 기획 시 고려해야 할 사항이 아닌 것은?,경쟁사의 인사 정책,장애요소 사전 계획,적절한 유스케이스 탐색,가용한 데이터,1,"분석 기획 고려사항은 가용 데이터, 유스케이스, 장애요소이며 인사 정책과는 무관하다.",77,concept
309,2,데이터 저장방식,데이터를 테이블 형식으로 저장하고 테이블 간 관계를 정의하며 SQL로 관리하는 데이터 저장 방식은?,NoSQL,RDB(Relational Database),데이터 레이크,하둡,2,RDB는 테이블 형식으로 데이터를 저장하고 SQL로 관리하는 관계형 데이터베이스이다.,78,concept
310,2,데이터 저장방식,데이터를 테이블 형식으로 저장하고 테이블 간 관계를 정의하며 SQL로 관리하는 데이터 저장 방식은?,RDB(Relational Database),데이터 레이크,하둡,NoSQL,1,RDB는 테이블 형식으로 데이터를 저장하고 SQL로 관리하는 관계형 데이터베이스이다.,78,concept
311,2,데이터 저장방식,다음 중 데이터를 테이블 형식으로 저장하고 테이블 간 관계를 정의하며 SQL로 관리하는 데이터 저장 방식은?,데이터 레이크,하둡,NoSQL,RDB(Relational Database),4,RDB는 테이블 형식으로 데이터를 저장하고 SQL로 관리하는 관계형 데이터베이스이다.,78,concept
312,2,데이터 저장방식,보기 중에서 데이터를 테이블 형식으로 저장하고 테이블 간 관계를 정의하며 SQL로 관리하는 데이터 저장 방식은?,하둡,데이터 레이크,RDB(Relational Database),NoSQL,3,RDB는 테이블 형식으로 데이터를 저장하고 SQL로 관리하는 관계형 데이터베이스이다.,78,concept
313,2,데이터 저장방식,비정형·반정형 데이터 저장에 적합하며 여러 대의 서버를 추가하는 수평적 확장이 특징인 저장 방식은?,RDB,NoSQL,OLTP,데이터 웨어하우스,2,NoSQL은 비정형 데이터에 적합하며 수평적 확장(서버 추가)이 특징이다.,79,concept
314,2,데이터 저장방식,비정형·반정형 데이터 저장에 적합하며 여러 대의 서버를 추가하는 수평적 확장이 특징인 저장 방식은?,NoSQL,OLTP,데이터 웨어하우스,RDB,1,NoSQL은 비정형 데이터에 적합하며 수평적 확장(서버 추가)이 특징이다.,79,concept
315,2,데이터 저장방식,다음 중 비정형·반정형 데이터 저장에 적합하며 여러 대의 서버를 추가하는 수평적 확장이 특징인 저장 방식은?,OLTP,데이터 웨어하우스,RDB,NoSQL,4,NoSQL은 비정형 데이터에 적합하며 수평적 확장(서버 추가)이 특징이다.,79,concept
316,2,데이터 저장방식,보기 중에서 비정형·반정형 데이터 저장에 적합하며 여러 대의 서버를 추가하는 수평적 확장이 특징인 저장 방식은?,데이터 웨어하우스,OLTP,NoSQL,RDB,3,NoSQL은 비정형 데이터에 적합하며 수평적 확장(서버 추가)이 특징이다.,79,concept
317,2,의사결정 장애요소,특정 사물이나 상황에 대한 고정된 신념으로 새로운 정보를 왜곡·거부하게 만드는 의사결정 장애 요소는?,편향된 생각(Bias),고정관념(Stereotype),프레이밍 효과,확증 편향,2,고정관념은 고정된 신념·이미지로 새로운 정보를 왜곡·거부하는 장애 요소이다.,80,concept
318,2,의사결정 장애요소,특정 사물이나 상황에 대한 고정된 신념으로 새로운 정보를 왜곡·거부하게 만드는 의사결정 장애 요소는?,고정관념(Stereotype),프레이밍 효과,확증 편향,편향된 생각(Bias),1,고정관념은 고정된 신념·이미지로 새로운 정보를 왜곡·거부하는 장애 요소이다.,80,concept
319,2,의사결정 장애요소,다음 중 특정 사물이나 상황에 대한 고정된 신념으로 새로운 정보를 왜곡·거부하게 만드는 의사결정 장애 요소는?,프레이밍 효과,확증 편향,편향된 생각(Bias),고정관념(Stereotype),4,고정관념은 고정된 신념·이미지로 새로운 정보를 왜곡·거부하는 장애 요소이다.,80,concept
320,2,의사결정 장애요소,보기 중에서 특정 사물이나 상황에 대한 고정된 신념으로 새로운 정보를 왜곡·거부하게 만드는 의사결정 장애 요소는?,확증 편향,프레이밍 효과,고정관념(Stereotype),편향된 생각(Bias),3,고정관념은 고정된 신념·이미지로 새로운 정보를 왜곡·거부하는 장애 요소이다.,80,concept
321,2,의사결정 장애요소,문제의 표현 방식에 따라 동일한 사건에 대한 판단이나 선택이 달라지는 현상은?,고정관념,편향된 생각,프레이밍 효과(Framing Effect),생존자 편향,3,프레이밍 효과는 표현 방식에 따라 판단·선택이 달라지는 현상이다.,81,concept
322,2,의사결정 장애요소,문제의 표현 방식에 따라 동일한 사건에 대한 판단이나 선택이 달라지는 현상은?,편향된 생각,프레이밍 효과(Framing Effect),생존자 편향,고정관념,2,프레이밍 효과는 표현 방식에 따라 판단·선택이 달라지는 현상이다.,81,concept
323,2,의사결정 장애요소,다음 중 문제의 표현 방식에 따라 동일한 사건에 대한 판단이나 선택이 달라지는 현상은?,프레이밍 효과(Framing Effect),생존자 편향,고정관념,편향된 생각,1,프레이밍 효과는 표현 방식에 따라 판단·선택이 달라지는 현상이다.,81,concept
